77	NC_012589	227829149 227829150 227829381 227829407 227829447 227829493 227829494 227829495 227829499 227829506 227829507 227829510 227829514 227829517 227829549 227829553 227829563 227829564 227829565 227829596 227829604 227829605 227829606 227829617 227829618 227829619 227829638 227829652 227829669 227829674 227829711 227829738 227829739 227829751 227829752 227829759 227829760 227829761 227829867 227829874 227829900 227829950 227829951 227829971 227829972 227829973 227829994 227829998 227830023 227830030 227830031 227830057 227830199 227830200 227830467 227830571 227830706 227830730 227830836 227830895 227830902 227830903 227830904 227830916 227831123 227831198 227831202 227831224 227831298 227831390 227831394 227831463 227831474 227831482 227831515 227831576 227831629
11	NC_021353	511058916 511058958 511059851 511059893 511059894 511059982 511059989 511060437 511060461 511060583 511060639
3	NC_014408	304313899 304313900 304315042
21	NC_021355	509154296 509154297 509154553 509154591 509154628 509154997 509155103 509155104 509155115 509155116 509155204 509155208 509155220 509155302 509155389 509155390 509155481 509155694 509155776 509155777 509155778
3	NC_015315	327309981 327311551 327311749
1	NC_017457	385802318
22	NC_010368	169237358 169237359 169237365 169237374 169237385 169237386 169237416 169237464 169237466 169237490 169237493 169237497 169237508 169237542 169237547 169237552 169237559 169237560 169237563 169237573 169237574 169237591
1	NC_009136	134046905
3	NC_018001	390938279 390938831 390939043
12	NC_009135	134045285 134045671 134045674 134045675 134045801 134045984 134046203 134046206 134046210 134046324 134046510 134046513
3	NC_014160	296241818 296242510 296242511
73	NC_008212	110666988 110667004 110667283 110667284 110667285 110667319 110667670 110667699 110667771 110667812 110667813 110667847 110667853 110667875 110667878 110667931 110667977 110667996 110668017 110668029 110668030 110668043 110668095 110668138 110668248 110668341 110668342 110668376 110668395 110668397 110668421 110668423 110668424 110668425 110668445 110668458 110668520 110668521 110668630 110668808 110668847 110668949 110668964 110669106 110669115 110669119 110669148 110669152 110669216 110669244 110669245 110669306 110669320 110669340 110669352 110669354 110669377 110669378 110669382 110669383 110669388 110669389 110669390 110669412 110669413 110669414 110669415 110669416 110669418 110669419 110669431 110669442 110669450
2	NC_015865	341581180 341583156
12	NC_015948	344210839 344210840 344211394 344211530 344211932 344211933 344211967 344212380 344212381 344212757 344213022 344213065
2	NC_008213	109644368 109644401
1	NC_008698	119719024
24	NC_015943	344209493 344209500 344209505 344209541 344209607 344209631 344209651 344209682 344209724 344209726 344209727 344209729 344209737 344209738 344209739 344209740 344209744 344209745 344209747 344209749 344209768 344209914 344209919 344209920
1	NC_008696	119709809
2	NC_015944	344209960 344210298
81	NC_019962	433589402 433589403 433589404 433589603 433589619 433589634 433589636 433589651 433589652 433589669 433589726 433589763 433589843 433589846 433589861 433589876 433589932 433589960 433589992 433590087 433590093 433590101 433590165 433590285 433590320 433590409 433590503 433590506 433590553 433590665 433590848 433590875 433590884 433590898 433591023 433591024 433591036 433591038 433591039 433591040 433591044 433591046 433591080 433591083 433591096 433591101 433591106 433591107 433591113 433591121 433591166 433591181 433591215 433591223 433591232 433591236 433591245 433591252 433591257 433591333 433591516 433591546 433591548 433591674 433591708 433591765 433591935 433592048 433592095 433592213 433592320 433592357 433592450 433592474 433592716 433592718 433592734 433592842 433592851 433592891 433592946
3	NC_013923	289583483 289583486 289583503
25	NC_000917	11497702 11497754 11497755 11497895 11497921 11497924 11498250 11498286 11498287 11498434 11498464 11498500 11498676 11498908 11498947 11498948 11498979 11499005 11499220 11499295 11499674 11499722 11499723 11499804 11499935
1	NC_000916	15678913
66	NC_021921	529076529 529076537 529076548 529076570 529076613 529076624 529076634 529076727 529076752 529076850 529076851 529077015 529077178 529077230 529077369 529077370 529077385 529077386 529077420 529077425 529077437 529077450 529077465 529077466 529077493 529077500 529077501 529077502 529077520 529077634 529077694 529077695 529077706 529077720 529077869 529077912 529078074 529078129 529078173 529078200 529078201 529078221 529078274 529078277 529078409 529078550 529078569 529078574 529078576 529078592 529078609 529078620 529078749 529078766 529078808 529078820 529078870 529078871 529078886 529078923 529078948 529078989 529078999 529079015 529079016 529079068
128	NC_007355	73667567 73667574 73667575 73667594 73667598 73667599 73667600 73667601 73667603 73667604 73667618 73667631 73667868 73667904 73667985 73667992 73668113 73668175 73668197 73668211 73668233 73668341 73668543 73668544 73668545 73668550 73668551 73668641 73668722 73668761 73668777 73668794 73668830 73668851 73668852 73668855 73668856 73668872 73668922 73668923 73668924 73668931 73668932 73668933 73668934 73668977 73669041 73669042 73669164 73669165 73669166 73669249 73669408 73669414 73669422 73669430 73669431 73669473 73669487 73669542 73669650 73669656 73669691 73669694 73669699 73669737 73669785 73669837 73669846 73669913 73669916 73669917 73669989 73669999 73670005 73670006 73670010 73670033 73670066 73670067 73670070 73670106 73670109 73670150 73670151 73670163 73670164 73670166 73670167 73670195 73670206 73670225 73670240 73670255 73670256 73670292 73670293 73670301 73670319 73670336 73670347 73670348 73670399 73670400 73670491 73670504 73670505 73670540 73670541 73670559 73670610 73670611 73670618 73670619 73670664 73670685 73670686 73670687 73670726 73670736 73670749 73670795 73670811 73670925 73671085 73671128 73671129 73671161
191	NC_015416	330506321 330506324 330506354 330506355 330506356 330506390 330506391 330506393 330506414 330506453 330506472 330506476 330506478 330506501 330506541 330506548 330506590 330506611 330506632 330506633 330506731 330506734 330506814 330506815 330506817 330506820 330506822 330506823 330506824 330506825 330506838 330506840 330506845 330506846 330506847 330506849 330506850 330506851 330506859 330506860 330506868 330506931 330506937 330506951 330506995 330506996 330507002 330507003 330507013 330507014 330507027 330507082 330507096 330507110 330507124 330507126 330507127 330507128 330507129 330507130 330507132 330507133 330507135 330507136 330507137 330507138 330507140 330507149 330507150 330507151 330507152 330507161 330507163 330507246 330507293 330507354 330507391 330507432 330507449 330507451 330507452 330507459 330507471 330507477 330507512 330507611 330507671 330507746 330507747 330507748 330507749 330507773 330507784 330507809 330507812 330507818 330507824 330507829 330507833 330507836 330507864 330507866 330507870 330507904 330507907 330507909 330507934 330507952 330507990 330508002 330508006 330508007 330508065 330508073 330508074 330508075 330508076 330508077 330508081 330508084 330508085 330508087 330508112 330508114 330508146 330508147 330508153 330508155 330508156 330508157 330508179 330508181 330508188 330508193 330508224 330508225 330508247 330508250 330508290 330508291 330508292 330508308 330508390 330508391 330508409 330508432 330508442 330508503 330508509 330508541 330508558 330508571 330508575 330508614 330508685 330508690 330508691 330508726 330508814 330508847 330508871 330508872 330508883 330508889 330508896 330508897 330508898 330508899 330508915 330508921 330508922 330508966 330508970 330508971 330508972 330508973 330508975 330509020 330509021 330509022 330509026 330509028 330509045 330509046 330509047 330509098 330509102 330509121 330509122 330509123 330509126
4	NC_015658	336251755 336251853 336252001 336252011
1	NC_013749	284176412
4	NC_013746	284172911 284172913 284172987 284172992
2	NC_013747	284176174 284176177
8	NC_013744	284167162 284167164 284167177 284167282 284167283 284167433 284167542 284167561
7	NC_013745	284172607 284172610 284172611 284172709 284172714 284172832 284172834
24	NC_011766	218883428 218883429 218883557 218883558 218883644 218883749 218883750 218883867 218883868 218883992 218883993 218884163 218884270 218884271 218884315 218884343 218884353 218884354 218884441 218884555 218884556 218884591 218884784 218884785
5	NC_013743	284164524 284164685 284165087 284166291 284166418
13	NC_000854	118431061 118431166 118431185 118431212 118431247 118431272 118431295 118431393 118431713 118431803 14600982 14601305 14601637
25	NC_013741	284161233 284161391 284161541 284161542 284161577 284161589 284161623 284161669 284161682 284161881 284161932 284161956 284161976 284162013 284162053 284162054 284162248 284162256 284162257 284162281 284162572 284162697 284162759 284162890 284162926
8	NC_014471	305662562 305662589 305663057 305663262 305663656 305663679 305664056 305664341
1	NC_015659	336251535
91	NC_017276	385774854 385774855 385774996 385774997 385775012 385775013 385775023 385775024 385775065 385775112 385775131 385775144 385775145 385775184 385775197 385775203 385775220 385775232 385775253 385775254 385775255 385775280 385775324 385775333 385775342 385775361 385775362 385775394 385775418 385775420 385775421 385775458 385775463 385775464 385775479 385775500 385775501 385775502 385775507 385775533 385775554 385775573 385775577 385775578 385775579 385775604 385775605 385775616 385775617 385775633 385775654 385775655 385775656 385775670 385775751 385775776 385775960 385776039 385776064 385776177 385776180 385776217 385776219 385776335 385776496 385776567 385776568 385776644 385776693 385776763 385776764 385776767 385776787 385776804 385776824 385776914 385776940 385776976 385776993 385777049 385777101 385777126 385777144 385777167 385777196 385777220 385777293 385777303 385777304 385777348 385777362
181	NC_017274	384432632 384432667 384432679 384432680 384432686 384432804 384432819 384432821 384432825 384432837 384432853 384432881 384432883 384432885 384432888 384432895 384432896 384432903 384432904 384432995 384433005 384433010 384433056 384433057 384433115 384433118 384433141 384433145 384433195 384433202 384433203 384433221 384433222 384433225 384433226 384433227 384433228 384433233 384433238 384433275 384433276 384433292 384433295 384433300 384433335 384433374 384433375 384433379 384433380 384433382 384433383 384433399 384433400 384433436 384433444 384433477 384433510 384433511 384433596 384433599 384433604 384433828 384433829 384433836 384433922 384433948 384433968 384433975 384433984 384433985 384434031 384434047 384434048 384434061 384434277 384434414 384434480 384434494 384434496 384434497 384434566 384434580 384434592 384434593 384434594 384434599 384434601 384434630 384434637 384434640 384434683 384434697 384434709 384434712 384434726 384434727 384434735 384434738 384434739 384434742 384434747 384434749 384434750 384434756 384434758 384434759 384434766 384434779 384434786 384434795 384434812 384434813 384434815 384434822 384434823 384434828 384434829 384434832 384434836 384434837 384434846 384434851 384434852 384434854 384434862 384434865 384434877 384434878 384434879 384434886 384434888 384434889 384434893 384434894 384434900 384434901 384434909 384434921 384434922 384434930 384434934 384434943 384434946 384434953 384434969 384434978 384434979 384434980 384434981 384434988 384434989 384434991 384434994 384434996 384435003 384435007 384435016 384435020 384435029 384435050 384435051 384435052 384435063 384435064 384435074 384435078 384435079 384435084 384435096 384435097 384435104 384435119 384435139 384435145 384435155 384435169 384435174 384435175 384435189 384435191 384435197
75	NC_017275	385772136 385772137 385772138 385772297 385772341 385772348 385772381 385772430 385772452 385772455 385772474 385772503 385772506 385772507 385772515 385772531 385772537 385772541 385772579 385772586 385772595 385772596 385772597 385772600 385772601 385772609 385772610 385772611 385772650 385772699 385772705 385772743 385772750 385772767 385772808 385772840 385772871 385772872 385772883 385772985 385772988 385772996 385772998 385773009 385773027 385773033 385773170 385773423 385773435 385773436 385773451 385773540 385773700 385773861 385773926 385774047 385774169 385774254 385774273 385774317 385774327 385774333 385774390 385774416 385774434 385774562 385774563 385774570 385774571 385774572 385774629 385774657 385774658 385774698 385774703
4	NC_005791	45358019 45358035 45358306 45358329
12	NC_013887	289191507 289191508 289191896 289191910 289191986 289192092 289192256 289192502 289192503 289192557 289192574 289192602
10	NC_007681	84488848 84489029 84489060 84489282 84489292 84489293 84489736 84489737 84490143 84490259
5	NC_022521	549455102 549455211 549455303 549455304 549455876
8	NC_014299	300712801 300712887 300712899 300712900 300712902 300712903 300713000 300713040
8	NC_009033	126464995 126465475 126465667 126465746 126465747 126466044 126466056 126466431
13	NC_009440	146302928 146302973 146303881 146303882 146303974 146303997 146304278 146304382 146304591 146304931 146304932 146304933 146305028
15	NC_020246	449066310 449066523 449066541 449066542 449066543 449066553 449066660 449066663 449067430 449067433 449067476 449067835 449067939 449068025 449068026
15	NC_016070	352681734 352682021 352682076 352682251 352682463 352682751 352682780 352682950 352682994 352683034 352683073 352683074 352683151 352683196 352683278
4	NC_012804	240102708 240103674 240103678 240103689
3	NC_013407	261402175 261402499 261402720
46	NC_018224	397771875 397771950 397772013 397772522 397772714 397772718 397772814 397772926 397772938 397773122 397773568 397773576 397773577 397773621 397773788 397773922 397774032 397774053 397774059 397774061 397774084 397774091 397774098 397774255 397774758 397774941 397774970 397774971 397774982 397775063 397775064 397775106 397775107 397775218 397775335 397775339 397775585 397775602 397775650 397775662 397775672 397775673 397775679 397775722 397775832 397775951
12	NC_000909	15668184 15668185 15668188 15668311 15668543 15668932 15668933 15668951 15669047 15669048 15669657 15669831
6	NC_016885	379003121 379003478 379003486 379005104 379005112 379005144
1	NC_013770	284807133
1	NC_015667	336251749
9	NC_015666	336252357 336252369 336252409 336252718 336254308 336254309 336254404 336254710 336255627
6	NC_000868	14520598 14520622 14520623 14520641 14521044 14521595
14	NC_014507	307352230 307352434 307352536 307353203 307353233 307353411 307353545 307353683 307353779 307354005 307354180 307354461 307354462 307354706
7	NC_015574	333986507 333986569 333987318 333987539 333987896 333987971 333988359
4	NZ_AFPU01000001	340344401 340344482 340345199 340345363
11	NC_020892	474933680 474933682 474933683 474933729 474933940 474934217 474934340 474934341 474934385 474934452 474934529
5	NC_023011	564287835 564287836 564287837 564287871 564287895
62	NC_012588	227826540 227826726 227826728 227826729 227826730 227826780 227826781 227826802 227826836 227826867 227826868 227826883 227826892 227826909 227826911 227826921 227826946 227827005 227827052 227827135 227827157 227827158 227827175 227827185 227827187 227827238 227827244 227827245 227827268 227827269 227827273 227827283 227827290 227827293 227827317 227827335 227827472 227827473 227827487 227827498 227827513 227827859 227827993 227828076 227828138 227828366 227828377 227828440 227828441 227828447 227828534 227828576 227828590 227828642 227828668 227828691 227828704 227828754 227828755 227828756 227828759 227828769
3	NC_009376	145590537 145591585 145592160
8	NC_014298	300712407 300712408 300712477 300712478 300712582 300712630 300712724 300712725
13	NC_015680	337283550 337283551 337283602 337283952 337283953 337283954 337284298 337284339 337284340 337284879 337284977 337284993 337285227
10	NC_017954	389860442 389860443 389860902 389861269 389861433 389861508 389861509 389861523 389861736 389861737
19	NC_013790	288559377 288559514 288559613 288559691 288559835 288559880 288559881 288559882 288559967 288560034 288560205 288560249 288560418 288560839 288560864 288560918 288561022 288561404 288561428
81	NC_007955	91772150 91772206 91772229 91772231 91772232 91772296 91772334 91772375 91772380 91772448 91772451 91772453 91772463 91772491 91772501 91772502 91772503 91772521 91772557 91772571 91772574 91772590 91772591 91772599 91772600 91772615 91772616 91772654 91772666 91772667 91772677 91772693 91772703 91772713 91772761 91772764 91772775 91772799 91772808 91772809 91772814 91772857 91772875 91772878 91772899 91772903 91772915 91772917 91772919 91772945 91772964 91772985 91773056 91773058 91773101 91773121 91773145 91773148 91773257 91773413 91773598 91773608 91773862 91773928 91773943 91773951 91773954 91773972 91773974 91774036 91774066 91774088 91774097 91774139 91774171 91774172 91774212 91774214 91774229 91774232 91774351
83	NC_007796	88601331 88601391 88601462 88601498 88601539 88601553 88601575 88601581 88601585 88601586 88601661 88601675 88601676 88601693 88601699 88601700 88601718 88601721 88601742 88601781 88601787 88601856 88601890 88601925 88601959 88601991 88601999 88602000 88602013 88602026 88602027 88602047 88602048 88602293 88602361 88602465 88602477 88602480 88602489 88602507 88602790 88602791 88602793 88602795 88602796 88602797 88602808 88602940 88603011 88603070 88603092 88603112 88603113 88603157 88603158 88603161 88603237 88603275 88603282 88603283 88603385 88603559 88603614 88603616 88603779 88603881 88603947 88604016 88604027 88604052 88604054 88604227 88604228 88604311 88604332 88604333 88604343 88604344 88604350 88604352 88604360 88604418 88604440
133	NC_018719	408402689 408402694 408402696 408402697 408402698 408402699 408402703 408402709 408402712 408402713 408402714 408402722 408402734 408402737 408402743 408402744 408402745 408402869 408402880 408402927 408402928 408402929 408402936 408402943 408402966 408403014 408403016 408403081 408403092 408403121 408403127 408403178 408403179 408403185 408403186 408403187 408403189 408403200 408403224 408403339 408403345 408403404 408403405 408403429 408403432 408403485 408403492 408403493 408403497 408403502 408403507 408403508 408403510 408403513 408403514 408403519 408403520 408403535 408403536 408403537 408403539 408403542 408403546 408403547 408403551 408403554 408403560 408403562 408403570 408403571 408403572 408403579 408403582 408403583 408403587 408403599 408403607 408403643 408403647 408403651 408403660 408403661 408403666 408403677 408403698 408403725 408403740 408403779 408403855 408403977 408404053 408404054 408404055 408404184 408404304 408404363 408404518 408404544 408404600 408404608 408404715 408404744 408404873 408404879 408405060 408405128 408405129 408405167 408405169 408405235 408405350 408405351 408405352 408405353 408405366 408405367 408405382 408405388 408405397 408405428 408405454 408405455 408405514 408405535 408405712 408405788 408405866 408405958 408406000 408406005 408406010 408406091 408406092
31	NC_013849	288930479 288930480 288930481 288930505 288930581 288930584 288930621 288930629 288930630 288930729 288930796 288930805 288930806 288930817 288930833 288930856 288931052 288931112 288931568 288931861 288931882 288932055 288932272 288932388 288932402 288932466 288932609 288932722 288932730 288932787 288932847
1	NC_013157	256811551
15	NC_013924	289937471 289937476 289937497 289937502 289937562 289937570 289937585 289937586 289937597 289937602 289937607 289937638 289937644 289937668 289937673
2	NC_013925	289594347 289594357
38	NC_013922	289579741 289579831 289579923 289579983 289580011 289580039 289580050 289580051 289580058 289580149 289580376 289580477 289580492 289580538 289580865 289581000 289581028 289581125 289581277 289581554 289581579 289581580 289581755 289581757 289581761 289581857 289581858 289581973 289582165 289582250 289582487 289582682 289582832 289582836 289582871 289583090 289583213 289583238
6	NC_007349	73663827 73663829 73663836 73663839 73663840 73663843
1	NC_007428	76803347
4	NC_013156	256810406 256810407 256811388 256811516
43	NC_007426	76800802 76800882 76801005 76801138 76801257 76801497 76801506 76801549 76801555 76801576 76801593 76801617 76801709 76801820 76801828 76801907 76802112 76802159 76802259 76802334 76802433 76802457 76802492 76802581 76802582 76802585 76802589 76802590 76802774 76802813 76802906 76802919 76802947 76802949 76802950 76802951 76803002 76803021 76803035 76803036 76803155 76803158 76803311
90	NC_021592	518651362 518651426 518651430 518651438 518651442 518651450 518651486 518651494 518651553 518651554 518651557 518651793 518651818 518651834 518651839 518651840 518651847 518651859 518651931 518651941 518651963 518652008 518652026 518652040 518652088 518652111 518652112 518652113 518652132 518652153 518652154 518652234 518652239 518652240 518652348 518652370 518652424 518652455 518652477 518652494 518652583 518652595 518652604 518652606 518652640 518652643 518652653 518652679 518652716 518652727 518652750 518652779 518652795 518652843 518652844 518652881 518652907 518652925 518652926 518652927 518652928 518652929 518653019 518653023 518653040 518653041 518653043 518653049 518653051 518653052 518653056 518653062 518653063 518653077 518653123 518653124 518653128 518653165 518653185 518653194 518653195 518653196 518653197 518653200 518653232 518653243 518653249 518653281 518653297 518653310
139	NC_003901	21226154 21226198 21226254 21226272 21226273 21226293 21226352 21226353 21226360 21226457 21226498 21226499 21226523 21226524 21226611 21226624 21226681 21226724 21226725 21226813 21226841 21226842 21226868 21226873 21226889 21226917 21226918 21226979 21226980 21226983 21227028 21227084 21227145 21227146 21227294 21227300 21227361 21227362 21227402 21227410 21227531 21227532 21227533 21227534 21227568 21227569 21227675 21227725 21227726 21227781 21227831 21227832 21227837 21227838 21227871 21227888 21227889 21227921 21227933 21227934 21227986 21227990 21228032 21228089 21228090 21228267 21228268 21228269 21228270 21228294 21228332 21228333 21228334 21228340 21228341 21228406 21228447 21228492 21228513 21228531 21228532 21228538 21228539 21228541 21228549 21228550 21228552 21228609 21228611 21228632 21228681 21228690 21228691 21228692 21228749 21228784 21228788 21228791 21228792 21228796 21228798 21228799 21228801 21228827 21228831 21228855 21228865 21228901 21228939 21228967 21228968 21229000 21229003 21229004 21229005 21229006 21229007 21229008 21229036 21229038 21229059 21229100 21229101 21229129 21229139 21229140 21229149 21229262 21229263 21229269 21229330 21229331 21229338 21229339 21229347 21229348 21229367 21229445 21229446
146	NC_013769	284996536 284996537 284996538 284996677 284996727 284996729 284996731 284996742 284996749 284996750 284996779 284996804 284996812 284996813 284996830 284996831 284996844 284996882 284996886 284996887 284996896 284996900 284996901 284996902 284996911 284996928 284996933 284996954 284996955 284996956 284996960 284996964 284996972 284996973 284996974 284996975 284996986 284996987 284996997 284996998 284997045 284997052 284997053 284997054 284997111 284997112 284997142 284997143 284997144 284997151 284997168 284997169 284997170 284997175 284997185 284997186 284997187 284997188 284997189 284997200 284997203 284997205 284997206 284997211 284997212 284997224 284997241 284997242 284997258 284997271 284997272 284997273 284997297 284997312 284997338 284997339 284997358 284997359 284997360 284997401 284997402 284997418 284997426 284997427 284997428 284997430 284997432 284997437 284997438 284997441 284997475 284997620 284997621 284997750 284997774 284997821 284997822 284997961 284998090 284998107 284998111 284998112 284998113 284998243 284998404 284998409 284998481 284998483 284998497 284998498 284998499 284998592 284998621 284998700 284998701 284998705 284998729 284998743 284998746 284998795 284998798 284998801 284998803 284998804 284998840 284998841 284998857 284998860 284998881 284998883 284998980 284998996 284998997 284999003 284999015 284999029 284999030 284999067 284999128 284999182 284999208 284999209 284999280 284999282 284999283 284999284
45	NC_015562	333910043 333910135 333910199 333910278 333910352 333910398 333910412 333910413 333910419 333910426 333910486 333910493 333910494 333910497 333910498 333910529 333910531 333910665 333910680 333910748 333910766 333910921 333910966 333910978 333911018 333911022 333911023 333911035 333911047 333911148 333911236 333911344 333911391 333911425 333911426 333911443 333911457 333911470 333911492 333911503 333911509 333911529 333911530 333911549 333911570
27	NC_014729	313124824 313125023 313125024 313125174 313125392 313125467 313125477 313125595 313125632 313125648 313125839 313125922 313126054 313126055 313126100 313126106 313126309 313126333 313126334 313126348 313126429 313126600 313126619 313126748 313127049 313127439 313127646
33	NC_009515	148642062 148642068 148642147 148642170 148642268 148642290 148642316 148642402 148642456 148642488 148642518 148642520 148642587 148642592 148642593 148642661 148642689 148642790 148642931 148643153 148643175 148643249 148643479 148643578 148643579 148643581 148643583 148643626 148643648 148643649 148643656 148643700 148643802
6	NC_010482	170289797 170290231 170290469 170290999 170291000 170291170
15	NC_006624	57640008 57640039 57640233 57640316 57640430 57640549 57640589 57640590 57640712 57640785 57640866 57640867 57641277 57641776 57641777
11	NC_015474	332158066 332158091 332158165 332158168 332158169 332158248 332158249 332158685 332158686 332158730 332158942
28	NC_021058	479324787 479324827 479324828 479324929 479324943 479325014 479325181 479325281 479325284 479325285 479325372 479325373 479325765 479325864 479326014 479326222 479326831 479326944 479326945 479327024 479327025 479327026 479327027 479327028 479327029 479327030 479327031 479327032
6	NC_005877	48477434 48477839 48477921 48477927 48478089 48478121
26	NC_015676	336475995 336476067 336476068 336476069 336476071 336476073 336476082 336476176 336476441 336476573 336476686 336476725 336476747 336476750 336476751 336476768 336477004 336477009 336477207 336477226 336477250 336477252 336477351 336477361 336477362 336477883
15	NC_013926	289595770 289595816 289595925 289596228 289596337 289596441 289596468 289596623 289596668 289596723 289596839 289596857 289596891 289596896 289597051
74	NC_020388	452205873 452205956 452206140 452206141 452206285 452206286 452206353 452206354 452206356 452206381 452206461 452206464 452206465 452206466 452206467 452206470 452206480 452206481 452206507 452206511 452206521 452206553 452206554 452206559 452206562 452206574 452206581 452206626 452206659 452206664 452206670 452206721 452206726 452206746 452206963 452206971 452207267 452207270 452207271 452207283 452207287 452207288 452207311 452207313 452207330 452207336 452207343 452207347 452207353 452207361 452207364 452207365 452207366 452207381 452207400 452207404 452207413 452207414 452207441 452207444 452207521 452207646 452207656 452207659 452207855 452207864 452207911 452208289 452208290 452208312 452208325 452208346 452208376 452208609
30	NC_022084	530547446 530547448 530547449 530547453 530547454 530547458 530547459 530547460 530547462 530547465 530547472 530547562 530547818 530547822 530547884 530547969 530547973 530547974 530548020 530548059 530548520 530548656 530548669 530548854 530548895 530548896 530549403 530549408 530549413 564287479
16	NC_017944	389848903 389848962 389849035 389849037 389849120 389849121 389849122 389849125 389849126 389849207 389849210 389849211 389849256 389849259 389849260 389849347
7	NC_017946	389851663 389851664 389852421 389852422 389852990 389853165 389853189
9	NC_014205	297526189 297526240 297526310 297526328 297527073 297527182 297527183 297527212 297527277
8	NZ_CM001158	329765517 329765653 329765768 329765956 329766375 329766475 329766525 329766531
9	NC_017942	389848473 389848474 389848486 389848487 389848561 389848580 389848581 389848584 389848585
5	NC_017943	389848709 389848710 389848769 389848770 389848772
2	NC_006391	55376211 55376212
10	NC_009975	159904410 159904432 159904504 159904528 159904807 159904824 159904845 159904961 159905040 159906222
9	NC_014297	300709733 300710266 300710399 300710432 300710554 300710747 300710820 300711294 300711302
47	NC_003413	18976385 18976441 18976492 18976614 18976646 18976720 18976761 18976780 18976819 18976908 18976934 18977128 18977131 18977132 18977152 18977157 18977173 18977189 18977270 18977318 18977387 18977395 18977572 18977599 18977738 18977981 18978108 18978124 18978236 18978240 18978290 18978357 18978358 18978395 18978396 18978407 33359478 33359484 33359485 33359490 33359491 33359508 33359510 33359512 33359553 33359554 33359585
113	NC_019792	429190063 429190066 429190069 429190096 429190203 429190209 429190257 429190273 429190274 429190275 429190432 429190617 429190653 429190656 429190736 429190817 429190886 429190916 429190973 429191043 429191061 429191080 429191083 429191167 429191174 429191182 429191206 429191329 429191362 429191363 429191391 429191489 429191504 429191505 429191525 429191610 429191611 429191751 429191752 429191753 429191771 429191778 429191826 429191854 429191983 429192050 429192104 429192105 429192172 429192195 429192273 429192276 429192350 429192351 429192407 429192409 429192420 429192422 429192428 429192523 429192531 429192533 429192534 429192535 429192552 429192556 429192580 429192582 429192631 429192634 429192635 429192636 429192637 429192651 429192653 429192675 429192696 429192756 429192769 429192770 429192850 429192858 429192870 429192886 429192891 429193000 429193001 429193005 429193146 429193147 429193164 429193171 429193172 429193215 429193216 429193221 429193259 429193353 429193354 429193376 429193389 429193394 429193433 429193434 429193435 429193437 429193527 429193528 429193601 429193602 429193607 429193624 429193677
6	NC_013964	292494089 292494093 292494095 292494171 292494178 292494179
15	NC_020247	449068586 449068798 449068815 449068816 449068817 449068827 449068934 449068937 449069702 449069705 449069748 449070109 449070212 449070298 449070299
12	NC_021313	510880699 510881274 510881284 510881336 510881339 510881342 510882566 510882696 510882700 510882811 510882954 510882988
4	NC_014736	313122586 313122644 313122645 313122651
7	NC_000961	14590481 14590521 14591000 14591023 14591576 14591600 14591610
3	NC_015216	325958892 325959885 325960047
38	NC_015518	332795846 332795874 332795913 332795952 332795963 332795982 332796023 332796041 332796079 332796082 332796083 332796091 332796092 332796095 332796096 332796144 332796738 332796910 332796945 332797236 332797248 332797297 332797317 332797385 332797414 332797440 332797483 332797484 332797492 332797493 332797494 332797495 332797511 332797547 332797579 332797598 332797806 332797887
5	NC_009073	126459049 126459296 126460400 126460404 126460570
15	NC_016645	374325571 374325685 374325686 374325762 374326076 374326078 374326166 374326180 374326873 374327431 374327432 374327742 374327929 374328216 374328349
10	NC_007427	76803368 76803397 76803418 76803429 76803433 76803436 76803446 76803469 76803481 76803490
3	NC_014732	313122441 313122505 313122508
22	NC_023044	566002110 566002387 566002409 566002520 566002638 566002639 566002640 566002678 566002737 566003012 566003017 566003023 566003255 566003345 566003429 566003430 566003519 566003532 566003624 566003986 566003992 566004022
5	NC_014731	313116841 313116960 313116982 313117017 313117101
8	NC_015847	340623644 340623649 340623665 340623806 340624027 340624050 340624068 340624254
3	NC_014737	313122749 313122750 313122755
2	NC_014735	313117188 313117483
